recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,developer_response,timestamp_dev_responded
82917048,76561198054870943,49,1,5361,0,5361,1605217087,english,Such an amazing story line  challenging and rewarding combat  wide open world for you to explore and quite simply stunning! I felt a huge hole in my heart after completing and would put this as one of my favourite games along with the Mass Effect series!!,1608681298,1608681298,True,3,0,0.545454561710357666,0,True,False,False,,
82916411,76561197960709343,124,1,4736,0,4650,1608763479,english,Best game I played since Witcher 3.,1608680504,1608680504,True,3,0,0.545454561710357666,0,True,False,False,,
82652779,76561198054139282,302,64,1903,0,1903,1597388207,english,4/5,1608331065,1608331065,True,2,0,0.545454561710357666,0,True,False,False,,
84115734,76561198154448569,42,5,684,311,515,1610221280,english,"I've never played a RPG/story game before as it just never piqued my interest.  Within the first half hour of playing  I was hooked.  What a way to start into the RPG world.  I had Cyberpunk on my wish list  but after seeing what a fiasco that was  I'm glad I got this game. This is hands down the best game I have ever played. 

The story is fantastic  and you grow a pretty strong relationship with the main character  Aloy.  Even though I have only played 8 hours  I've seen and done so much.  There were a couple points in the game I choked up with tears because of a sincere moment  and another just taking in the scenery.  It runs extremely well  with only a few points dipping slightly above 60FPS on my RTX 3060 Ti  I assume these are optimization issues  and they're pretty rare.

You can play however you want  if you want to go balls-to-the-walls killing everything in sight  go for it.  Or  if you want to play passive  you can do that to.  The controls/combat are really straightforward and feel perfect  

As I progress through the journey with Aloy  I will update my review.   As of now  I 10/10 recommend you purchase this game  especially if you've never played RPG's before like me.  The graphics  exploration  and overall story will suck you in.  It's truly an amazing game.

",1609897084,1609897084,True,3,0,0.544554471969604492,0,True,False,False,,
83123999,76561198439038014,15,1,13711,0,13711,1608911299,english,While this game might be slightly dated  and the PC version had some issues  it has been an excellent experience. It has by far the most beautiful world I have seen. Many games try to look like the real world. This game looks like a nature documentary. The combat seems daunting at first  but if you make the effort to learn the strengths and weakness of different machines and your weapons and ammunition  it is very engaging. The Frozen Wilds DLC is an excellent addition; it is far more challenging than the base game  and in my opinion  is better than the base game.,1608912624,1608912624,True,2,0,0.544554471969604492,0,True,False,False,,
83750677,76561197970827871,358,13,2756,2116,1458,1610230293,english,Horizon Zero Dawn is a great game!  I’m a fan of the post-apocalyptic-what-happened-to-make-it-so genre – and this one doesn’t disappoint!  The front and back stories are intriguing… voice acting is pretty good (like usual  some better than others … but you can say that to just about any video game (and movie for that matter)).  The graphics are beautiful …the open world is grand.  The combat mechanics is fun.  I’d give this title 5 stars  if I could… instead  I’ll give it a thumbs-up and hope you get sucked into the game like I did!,1609527505,1609527505,True,2,0,0.544235885143280029,0,True,False,False,,
83687419,76561197984731662,189,4,5775,0,5775,1608127565,english,"Beautiful game  engaging gameplay  engrossing story.  The most disappointing thing is going to be waiting for the sequel.

Ye s the initial release was pretty rough.  But by the time that I played it (patches 1.06--1.09)  the game was running beautifully.  I had maybe three crashes through almost 100 hours of play.",1609457587,1609457587,True,2,0,0.543726265430450439,0,True,False,False,,
84194396,76561198045762439,69,7,5089,4562,5089,1609915668,english,"[b][u]My PC specs[/u][/b]

[table]
[tr]
[th]Part[/th]
[th]Model[/th]
[/tr]
[tr]
[td]GPU[/td]
[td]Nvidia GeForce RTX 2070[/td]
[/tr]
[tr]
[td]CPU[/td]
[td]AMD Ryzen 7 3700x[/td]
[/tr]
[tr]
[td]Memory[/td]
[td]G.SKILL TridentZ DDR4 16GB SDRAM (2133 MHz)[/td]
[/tr]
[tr]
[td]Storage[/td]
[td]Intel 665p M.2 1TB PCIe NVMe 3.0[/td]
[/tr]
[/table]

[b][u]Performance[/u][/b]
I get about 60 FPS on average with 90% of the graphics settings on the highest setting running at a resolution of 2560x1440. I encountered one loading bug where I had to restart the game and one minor visual bug with foliage that cleared away after a short while in my 84 hours of playing the game (as of this writing). Whatever performance issues there were in the past  it seems the Guerrilla team has resolved it.

[b][u]Game Review[/u][/b]
The open world landscape is picturesque and makes you want to use photo mode a lot. Combat is solid and makes you feel like a hunter. I really liked the progression of how the story unfolded. Voice acting and character animations during character interactions were good. Although I felt that in scenes that called for sadness that dealt with death/grief  both of those aspects were very mediocre and never sold it for me. You do see an improvement in character animations in the Frozen Wilds DLC though. I give it my ""Must Play"" stamp.",1609989211,1610005530,True,3,0,0.54356849193572998,0,True,False,False,,
83885360,76561198122103763,23,11,4659,4580,2072,1610284632,english,"This game is beautiful. It is the only OpenWorld game that I look forward to play again. Thanks for putting this on PC but we want more  I hope they also port GOD of WAR too in the future and also Forbidden West.

[b] If you have Nvidia GPU and having a problem in finding a fix for the grass that looks like a ""static""  this might help. In game settings ""FidelityFX CAS - 0%"" then go to NVIDIA Control Panel >> Manage 3D Settings >> Program Settings >> Anisotropic Filtering >> Change to ""16x"". [/b]",1609660575,1609671103,True,2,0,0.54356849193572998,0,True,False,False,,
82064021,76561198105687313,69,2,10059,0,10059,1607552544,english,Hm. To date I have never left a review for a single steam game. That changes today. I'm not a writer and I will hardly sway anyone I'm sure... but this game was ~Amazing~. It's the first time in a long time I felt so excited about a game. A+ yay~!,1607683979,1607683979,True,3,1,0.54356849193572998,0,True,False,False,,
84058909,76561199125133421,10,1,2209,2209,508,1610287750,english,Certainly one of the best games I ever played. Aloy is beautifully designed in many ways. Luckily patches made the game more stable than it was before it came out to Steam. Still there are frame drops present.,1609842391,1609842391,True,3,0,0.542996764183044434,0,True,False,False,,
82995959,76561198006794981,448,59,2827,1907,284,1610164982,english,"[h1]Horizon[/h1]
In a far  far future after a cataclysmic event of epic proportions  humanity is brought back to tribalism. Playing as Aloy  a 'motherless' girl and so cast out from any tribe  is raised by Rost  also cast out  and determined to discover her background and the cause of the state of the world she's living in.

[h1] Zero Dawn[/h1]
Ever since the release on Play Station and seeing how good of a game it was (drawing lots of inspiration from Witcher)  watching various streamers playing it  I hoped it would come to PC too  but since Guerilla Games only made Play Station exclusives I wasn't expecting any. So I was excited to play it on PC when it was actually announced to come to PC. The disappointment was big though when not only people reported lots of trouble playing it  but on top of that all  on my system for some reason it was not even able to start up at all. So I had to ask for a refund.

[h1]Second Wind[/h1]
Now about half a year later  I've given it a second try and purchased it again and updated the copy I had still on my system. Setting the graphical setting one step above Original and it seem to run pretty fine still on my ye old system  and so far not run into any real bugs or glitches yet in the couple hours I played. The only downside I could mention so far is the fact that cannot seem to rebind any keys.

Other than that  if you dig the setting and atmosphere  then you cannot go wrong buying this game!",1608762943,1608763127,True,3,0,0.542483627796173096,0,True,False,False,,
83954038,76561198069338774,633,13,11903,11903,4011,1610287331,english,Awesome game  but the keymapping could be better optimised for PC.,1609724668,1609724668,True,2,0,0.541984736919403076,0,True,False,False,,
83499337,76561197987974700,378,5,654,441,324,1610127433,english,i played on ps4... this version is far better  i hope sone release all the games on pc  as i dont want a ps5,1609266848,1609266848,True,2,0,0.541486501693725586,0,True,False,False,,
83155810,76561198878138289,32,2,1398,810,265,1609458221,english,"I chose this over Cyberpunk 2077 and I'm sure I did a right choice.

Epic game.",1608941241,1608941241,True,4,0,0.540229856967926025,0,True,False,False,,
83025257,76561197997346333,631,90,675,35,356,1609126429,english,This game is an exact opposite of assassin creed. It looks the same  but everything here actually fucking works and is fun.,1608799826,1608799826,True,3,0,0.538461565971374512,0,True,False,False,,
82930472,76561197988610736,180,19,6502,1893,1011,1609866477,english,the redheaded stepchild you want to beat,1608698721,1608698721,True,2,1,0.538436770439147949,0,True,False,False,,
84375653,76561198014595735,197,3,3121,1764,3040,1610283320,english,"Almost as good as Witcher 3
",1610216430,1610216430,True,3,0,0.537869036197662354,0,True,False,False,,
83675553,76561198115284079,83,2,5374,4335,4430,1609547724,english,"[b]Why have you not played this game yet?[/b]
By far one of the greatest open-world RPGs ever created. I've been collecting dust and nothing else since it released on PS4 in February of 2017. When it released on PC this year in 2020  I shook off the grime and Steam slapped my ass with a fresh matte coat and told me [i]""get ready for a four day bender""[/i] as I emptied my wallet. Little did Steam know I got more than my money's worth. I didn't just get a game. I got one of the best.

[b]Port to PC[/b]
PS4 to PC was done right by this one. The controls feel right  there's no clunky-ness or re-adjustments needed. Only setting I've ever altered was the FOV cause the camera felt a little off. Majority of the negative reviews are people complaining that they can't get it to run. It works fine  you just need a good build to do it. Know why? Because this game was actually ported right and they made it look amazing on Ultra.

[b]Graphics[/b]
Environments— astounding. Hell  I'd take one as a wallpaper and put it up in my house. Framed. Maybe get it from one of those metal poster people. Real nice. I'm not gonna lie  you're gonna question your gravitational pull with all the hair clipping into keyframes. And I've only witnessed Aloy's model reaching up to the heavens one time  so let's just say model glitches are minimal.

[b]Story[/b]
Writers— pay raise when? They did a fucking fantastic job  that's putting it lightly. It's so [i]surreal[/i] how down to Earth it is; How emotionally invested you get in the main character. How intrigued you get through each step in the plot ladder. How their take on what such a world would be like is actually understandable (trying to avoid spoilers here). Damn  even some of the side quests hit you like a fucking red light runner. By the end of the game— if you've done everything  majority of the cast has gone through character development. And once you've seen it all. . . it tugs on your heartstrings man.
But if you don't give a damn about the story  you'll definitely enjoy the

[b]Combat[/b]
Bows and arrows aren't the only thing Aloy is known for. I'm gonna have to leave it at that to avoid spoilers. Depending on what you're fighting  it goes from 0-100 real quick and then it's all about strategy and acting fast. You have a wide variety of ways to handle a fight. It doesn't hand-hold you through them either. You gotta learn what you can use against your targets by yourself. Read the Notebook to memorize weaknesses. Use those invis frames you get from dodge rolls  don't be afraid to give up that fully charged shot in favor of getting the hell out of the way. The easier difficulty  the more disinterested you'll be in combat. Do yourself a favor in whip that baby up  just save Ultra Hard for New Game+.

[b]Overall[/b]
Horizon's a damn good game. Yes  there's times when Aloy goes blind and misses the platforming jump. And yes  there's some slight vibe kills when the model makes the wrong expression or when all of the sudden you're stuck inside of a rock hearing combat music.
But these are [i]small[/i] issues. Small! There's definitely other weird bugs that have been noticed by other people. But what's a video game without some these days?
Good outways the bad too much on this one.

TL;DR Just play the damn game.",1609444670,1609444670,True,3,1,0.535398244857788086,0,True,False,False,,
83761292,76561198050304985,326,5,1741,1741,516,1610177251,english,Well to say got more than i expected out of this game is an understatement though still bending my way through this game is proving to be everything i am missing from cyberpunk 2077 at the moment. Only 8 hours in and i can already tell that i am to finish this one off. Story line is well told and incorporated into eh game well with enough cut scene to interaction. Play style in the actions is quite enjoyable. One downside i currently see is when trying to pick up certain items or scan items it can be a bit dodgy to get them at the right part of the sighting but i may just need to play with settings a bit. Otherwise the game scenery is well done and appeasing to the eye. Worth the try to have a bit of fun for sure.,1609537292,1609537292,True,2,0,0.534883737564086914,0,True,False,False,,
82732415,76561198327142062,19,1,9371,482,8164,1610148570,english,One of the best games ive ever played!!! Totally recomend if you like games like assasins creed!,1608434069,1608434069,True,2,0,0.533678770065307617,0,True,False,False,,
82829397,76561197983069138,327,14,5870,0,5870,1607849763,english,"8.5/10
Most beautiful game I ever played. I strongly recommend to play it at max graphics settings.",1608566286,1608566286,True,1,0,0.53061223030090332,0,True,False,False,,
83508871,76561197963931134,427,26,3082,2067,1460,1610282648,english,"This game has been a blast on the ps4. amazing graphics  gripping storry  excelent and engaging combat.
I already completed it twice on the ps. Now i am enjoying myself on my third ride  with upgraded graphics  nice fps  and mindblowing fow. I love this game so much!",1609274586,1609274586,True,3,0,0.530546188354492188,0,True,False,False,,
84310654,76561198067815217,364,42,1959,1959,1297,1610256733,english,"Game is really good  really fun  really addicting. 

Bad side to the game. Almost full price for a game that's been out for years. 
Very bad frame drops in places; I dropped from 70-80 frames to 20  honestly thought the game was crashing. 
You can even find sharp lines in the game when exploring. You can find cuts in the graphics for water  ground and snow. 
Climbing in the game is limited to your hop and yellow markers. Even stuff slightly higher than your hop and you have to walk around. 
When running she likes to get stuck on rocks 1 foot off the ground which totally halts your running. 
Enemies will melee attack through giant rocks  trees and other enemies as if they weren't there  while also you get stuck on all the trees  rocks and enemies. 

All of the bad I see no hope in the future of fixing or making better. I would highly recommend this game at the 30 dollar price point.",1610135220,1610135220,True,1,0,0.530201315879821777,0,True,False,False,,
82668751,76561198060855242,33,2,1250,10,402,1609133407,english,Better than Cyberpunk :),1608355981,1608355981,True,3,1,0.529904305934906006,0,True,False,False,,
83942494,76561197978153939,277,3,5759,4218,5281,1610237026,english,"I rarely write reviews  though I should probably do it more. It's not uncommon for me to get sucked into such open world games  but this one has had me losing sleep! I just can't put it down! I also rarely do new game+ play through's but I'm really considering it with this one.

The game was updated to 1.09 before I purchased it and I'm running it on a mildly OC'd 5930k (4ghz all cores) with 16GB RAM and a mildly overclocked 2080ti (+150 core  +200 mem) @ 5760x1080. Reading the discussions I didn't think I'd be able to run it pretty much maxed out (-DOF and -Blur) at acceptable frame rates. Luckily I was wrong  it stays at 60fps in MOST places. There are a few places that had it dropping down into the lower 50's but nothing too bad. 

The story was fantastic  and once I got a grip on the game play I had a blast. Definitely worth picking up even at full price.",1609712615,1609712615,True,1,0,0.528985500335693359,0,True,False,False,,
83734211,76561199046983804,380,52,409,409,305,1609583293,english,10/10,1609513236,1609513236,True,1,0,0.528985500335693359,0,True,False,False,,
82742267,76561198080862316,104,11,4114,0,3485,1608880830,english,one of the best.,1608447030,1608447030,True,1,0,0.528985500335693359,0,True,False,False,,
83815472,76561198085050871,133,3,2092,2092,427,1610108229,english,This game is among the top of my favorites.  WELL DONE!!,1609595400,1609595400,True,3,0,0.528560757637023926,0,True,False,False,,
83756229,76561198010338883,185,3,2166,126,2039,1610235566,english,Horizon Zero Dawn has absolutely breathtaking story  visual  and sound design. The game features a unique open world experience  with challenging combat and a variety of enemies. It feels very well polished  and you can tell great love and attention was put into its creation. This is hands down one of the best open world story games of the past decade.,1609532838,1609532838,True,1,0,0.528301894664764404,0,True,False,False,,
83449411,76561197962876489,178,10,5800,4792,2089,1610253764,english,This > Cyberpunk 2077,1609216480,1609216480,True,2,0,0.52776336669921875,0,True,False,False,,
83893508,76561197972998988,261,3,3789,596,3789,1609669422,english,"Horizon Zero Dawn is another installment in the open-world RPG genre which shows narrative/setting driven story telling is vital in the video gaming space.

The Protagonist  Aloy (Pun on Alloy? For what she does with the people of earth?) is hilarious. The amount of love that has been poured into this games environment is gobstopping. The combat is riveting and the plot is compelling.

You know the phrase ""Stop and smell the roses""? You cannot help but feel compelled to stop and smell them. Each stream  flower and Deadly Murder Animal Robot has been placed with care. It is all you can do sometimes but stop  explore and find new places to get your hand bitten off by the wildlife.

This is a game that deserves to be played. It could have been DLC'd into the ground  left as a barely playable husk for the loot box junkie to ravage until it was forgotten.

It wasn't. In this time of video game development ""best practices"" we are lucky that we get to play a game of this caliber without compromise.

So far I have clocked 66 hours into Horizon Zero Dawn. I desperately wish I could have another 66.

Hope you enjoy.",1609670113,1609670113,True,2,0,0.52702707052230835,0,True,False,False,,
83831143,76561197968414244,135,9,4106,4106,1228,1610260517,english,"I was sceptical about picking this up for two reasons. Firstly  because the PC port had a very rough launch and there are still complaints of issues popping up from time to time. Secondly  because I wasn't sure if the idea of fighting robots would really be that enjoyable past a few hours or less.

Well  regarding the first concern  it seems they've done  good job at patching this up and getting it into a more playable state. I'm about 20 hours into the game now and I've yet to encounter a single bug or crash. The worst I have seen is a floating bush or piece of scenery here and there  and such things are really rare. I'm not sure if my hardware has anything to do with my lack of issues  so I will say that I'm using an RX 5700 8GB  16GB of RAM  and an AMD Ryzen 3600.

Regarding the second concern - this is where I think the game has done a great job. You are a very young hunter armed with only a few traps  bows  and a spear  going up against massive technologically advanced robots that look like they could topple entire buildings. I think the way the game handles this bizarre juxtaposition is pretty clever. If you run head-on at enemy machines with your spear swingin'  you will almost certainly die - especially at higher difficulties (there are many  including New Game+). Even if you vastly outlevel the enemy  this tactic will still get you beat up pretty good. The key to survival and victory is to handle each enemy on a case-by-case basis and to learn and know their strengths and weaknesses. From using specialised arrows to bust off parts of the robots or using fire to set their fuel stores alight - the way you take these mechanical beasts done is both satisfying and entertaining. Especially when they collapse to the ground with a gratifying thump of jingling parts and sparks. You can attack the machines from a more aggressive angle  dancing around them while strategically damaging them enough to kill them  or you can move in the shadows and thin the herd one-by-one through target analysis and well placed spear jabs. Combat is fast  hectic  and the bigger bots can take off 3/4 of your health in a single swipe of their metal claws or jaws.

As for the other usual stuff: Graphics are incredible and the attention to detail is astounding. Everything on Aloy's body has physics applied  from her hair down to the small beads that hang from her bow. She shivers when it's cold and complains when she has water in her boots. Her movement is entirely terrain-dependant and she will interact with foliage when moving through the world. I find this sort of thing important in a game where you will be spending hours looking at a character through a third-person perspective. I'm not sure what my frame rate is as I'm not running a FPS counter when I play  but I'd say it's floating around 60 with everything but AA and shadows maxed. They have improved the performance with patches but apparently this game is a system hog  so if you have lower specs you might want to make sure you stay within your 2-hour return window just in case.

The sound and music are good  although I will say that I wish the audio quality on voice lines was higher. You can tell that the audio is compressed and not mastered as good as everything else. It's a minor complaint and it doesn't really detract from the rest of the game  but it is noteworthy.

One last thing I wanted to note. The game has a fast travel system but it requires resources  which I think is awesome. You need to craft travel packs that have things for your travel such as meat and materials. Seems like a great way of having a fast travel system while avoiding the teleport-everywhere issue that Skyrim had.",1609608111,1609608111,True,1,0,0.525862038135528564,0,True,False,False,,
83517551,76561198053727184,130,40,1821,760,1744,1610265371,english,Easily one of the best games ive ever played. I would recommend this game to anyone who is a fan of Assassins Creed or Tomb Raider.,1609282066,1609282066,True,2,0,0.525862038135528564,0,True,False,False,,
83338891,76561197971296011,207,6,3058,2106,951,1609584449,english,"Overall ambience of the place is nice. With the mix of old and new technology  you will appreciate the exploring all the nooks and crannies in the world. 

Gameplay is smooth overall with lots of weapons to play with and different options on how to take down the machines.",1609110205,1609110205,True,1,0,0.525862038135528564,0,True,False,False,,
84220045,76561198065191496,50,2,4482,0,4482,1603224690,english,HZD was very enjoyable! Varied combat (plus often the ability to avoid it if preferred)  a good  solid story with some genuinely shocking twists and several likeable  memorable characters  including Aloy herself. My complaints are minor: it would have been nice to have space for all weapons on the quick wheel to save so much unnecessary swapping  and I would have liked the option to sleep through nights at a campfire rather than having permanent insomnia. (Not least because with f.lux filtering out blue light at real-life night time  the reddish tint of dawn/dusk and the dark of night made the game practically unplayable until morning.) Looking forward to the sequel  for sure.,1610026661,1610026661,True,2,0,0.525547444820404053,0,True,False,False,,
82497373,76561198027553683,50,6,2795,0,881,1608912948,english,Played this on PS4 but this PC version is much more satisfying,1608126294,1608126294,True,2,0,0.525280892848968506,0,True,False,False,,
83489158,76561198069516944,99,17,1420,894,884,1609903152,english,"Zero Dawn is an amazing game  and I want to thank Sony and Guerrilla Games for supporting this port to PC. Ever since this game released for the PS4  I always had the desire to play it  but never wanted to spend the money for a console. Granted  it took over 3 years for it to come to PC  but the fact that it did at all is nothing short of amazing. 

It's not a perfect port  however  as I still experience the occasional crash  but it seems well improved from when it was first released to PC  as they are continuing to release patches. Just don't expect to run the game with lower end hardware  as it's fairly taxing  even with a 2060 and a Ryzen 5 3600. I can run the game on high settings and usually consistently get over 60 FPS  if not reach my Vsync target of 75 fps. 

As for the game itself  I have to say I've been very invested in it since I started playing. I've been enjoying the story  and I really like Aloy as the protagonist. The combat is fun and can be very intense  but I do also appreciate the fact that stealth and setting traps is also a big part of the gameplay. Not to mention the world itself is beautiful and HUGE. I'm really looking forward to continuing the story and exploring the rest of the map  as right now at 14 hours in I haven't even explored half of the map yet  let alone the expansion.

I could definitely expand on this review  but for right now I just wanted to get a recommended review out since I'm enjoying it so much. Well worth the price for me.",1609258441,1609258441,True,3,0,0.525065958499908447,0,True,False,False,,
83777875,76561198015866783,216,17,1364,1143,683,1610187053,english,"Your run-of-the-mill Open World RPG  with some strong elements in enemy design and lore building.  The tropes of Sony ""western"" RPGs are strongly reflected in the game and it doesn't do anything revolutionary - it stays in the safe lane to deliver what it needs  and it pays off in a game that's easy to get into. 

Excellent Port overall - had no issues with running the game and playing with KBM. Some weird frame drops in some areas but nothing game breaking. On a i5 7600k and a 1080ti  I can achieve 60FPS 80% of the time on a 1600p Ultrawide. Settings set at Original (medium)  running Textures and Models on High  turning off motion blur and AA (unnecessary at higher resolutions).

I also run this on my second PC  which has an i5 8600k and a 1080  hooked to a 1080p projector. Runs on default Favour Quality (High) at mostly steady 60fps.

 In general  if you're like me and enjoy Open World RPGs  then this is a must get on a Sale. Games/series you would also enjoy would be Witcher 3  RDR2  Assassin's Creed  Tomb Raider  Batman  Middle-Earth  Fall Out 3 - 4  Elder Scrolls  Borderlands  Far Cry  Bioshock (less open)  Dishonored (less open).",1609553949,1609554727,True,3,0,0.524735093116760254,0,True,False,False,,
84178139,76561198260223406,51,3,4856,4856,3404,1610110561,english,khjgfjytdjyd,1609968220,1609968220,True,2,0,0.52398759126663208,0,True,False,False,,
84416609,76561198153435226,196,3,5619,1518,5619,1610266900,english,lance reddick,1610269410,1610269410,True,1,0,0.523809552192687988,1,True,False,False,,
84404352,76561197972470541,1436,18,2617,2617,2378,1610283102,english,Unequivocally  yes.   The environmental mapping is incredibly detailed  the story is engrossing  and the levels of difficulty are well thought out.,1610251195,1610251195,True,1,0,0.523809552192687988,0,True,False,False,,
84403963,76561198006022934,26,1,4377,4060,4316,1610287779,english,This game is amazing. It has all the aspects i expect when i buy a game. Its not overbearing on its controls or how to play the game. If your a strong player you can begin to use your different abilities to breeze the game even on the harder difficulties. If you've been looking for a game but are worried about the state of the gaming industry currently  have no fear because this game will give you that old sense of gaming your looking for.,1610250620,1610250620,True,1,0,0.523809552192687988,0,True,False,False,,
84369150,76561198286748476,93,10,221,221,221,1609948948,english,"very cool
",1610209787,1610209787,True,2,0,0.523809552192687988,0,True,False,False,,
84356865,76561198417477591,12,5,3301,3301,2661,1610282728,english,What a beautiful journey of Aloy..!!!!,1610196740,1610196740,True,2,0,0.523809552192687988,0,True,False,False,,
84320990,76561198392449495,47,4,2369,1874,2044,1610261145,english,good game,1610146558,1610146558,True,2,0,0.523809552192687988,0,True,False,False,,
84309074,76561198811527795,8,1,955,955,674,1610272828,english,nice game but how to finish optimiziing shader??,1610133640,1610133640,True,1,0,0.523809552192687988,0,True,False,False,,
84302668,76561198843159224,25,8,3381,3381,2464,1610264347,english,Didn't get this game on launch day when it came to steam because of reviews talking about stability issues so I waited a year for more patches to come out to see if those problems would be fixed. As of the time of review I haven't encountered any frame drops or hanging at all and this game looks and runs amazing on Ultra graphics (average of 60-80 fps with a free sync panel). The only time the game has crashed is when I had to glitch into All Mother Mountain to get the power cell I forgot and that's understandable considering you're not supposed to be able to reenter. This game is freaking amazing and if you're looking for an open world RPG with an immersive world and fun combat this is the game for you.,1610126982,1610127031,True,2,0,0.523809552192687988,0,True,False,False,,
84285202,76561197965396869,1615,150,916,916,870,1610154977,english,"Is this game perfect?  No.  Fun?  Yes.  Worth full price?  Yes  and that's coming from someone who almost always waits for a sale.. which I did but after the first hour I wished I hadn't waited because this game is fantastic.  You should probably just buy it.  Now.

Oh  you probably want a review  right?  Okay.

[b]Negatives.[/b]

Occasionally there's some stuttering  but it's been minor.  Rarely the game seems to freeze or pause for a fraction of a second.  It's only happened a couple times in 14 hours and hasn't really been a problem  it's just annoying.

Once in a while when using the scan ability the effects that usually pop up simply fail to appear.  It doesn't really affect gameplay and it always corrects itself in a few seconds  but it's like the game just forgets to render it once in a while.

There are a few little things that could be improved.  You collect a lot of loot but some has no use other than to sell to a trader but there is no ""sell all junk"" option.  You have to go through your inventory to find each of these items every time.  It's not a big deal but a sell all treasure/junk button would be nice.  Or just auto sell it because it's not used for anything else. 

A shader optimization starts every single time you boot up the game that takes an insanely long time.  It does speed up load times  but you don't have to wait for it and in my opinion it's not really worth waiting up to 10 minutes or more for it every time you start up the game.

I ran into one glitch where a small  weak enemy got stuck in a rock but I was still able to kill it when it moved to a certain spot.  Climbing and jumping doesn't quite work the way you'd expect all the time.  I've fallen a few times when it was clear that the character should have jumped on to a post  or other surface.  It's not always obvious what you can climb  and sometimes you can't climb some things that would actually be easier than some of the things you can climb.

[b]The good stuff.[/b]

Crafting is quick and easy  especially making ammo since you can craft it from the radial menu where you select weapons.

Looting doesn't take too long like it can in some games.  The looting animation is short  and there's a loot all button.

Combat is fun and there are a lot of ways to go about taking down enemies.  You can run in firing arrows and attacking with your spear or take a stealthy approach to pick off one enemy at a time.  You can use traps and distractions.  You can switch weapons quickly in combat and when switching weapons there is a a bullet time mechanic  time slows significantly when you bring up the radial weapon menu.  You can also unlock abilities that let you slow time while aiming ranged weapons in different situations such as while jumping  sliding  or simply aiming normally.  There are precision and area effect weapons  weapons and traps that burn  freeze  electrocute  or even rend more parts off some of the enemies.  Most weapons have multiple ammo types and swapping on the fly is quite easy.  It's easy to get overwhelmed if you aren't careful  but it's not too hard to get away from most enemies.

There's a decent size skill tree in the game and early on you can focus on gathering  melee  ranged combat  stealth takedowns  and a few other things.  As you level you get tougher but also get a point to spend on skills.  Higher tier skills cost more  and all skills above the first rank of skills have prerequisite skills.  It's possible to carry several types of weapons  armour  traps  and utility items such as healing and resistance potions early in the game and as you expand your storage space you can eventually carry a lot more.  This is important as you progress because different weapons and armour are better in some situations and against some enemies.

Overall the GUI is well made and easy to use.  The menu system works well and looks good.  The graphics  sound  music  animation  and overall look of the game is all great.  I notice little things here and there  like a few hairs out of place on the main character or the slight scar on one NPC's forehead  a character whose chin wrinkles as she speaks or another who tends to smile a lot.  These little things add a lot to the game.  The voice acting is generally good  too  and there is a lot of spoken dialogue.  So far I've found the story fairly interesting  if a tad predictable.

There are a lot of difficulty settings  and also aim assist that you can toggle  so if you just want to enjoy the story or want combat to be challenging (or nigh-impossible) then you can adjust it accordingly.

Horizon Zero Dawn is easily one of the best games I've played in the last few years and I  highly recommend it.",1610107608,1610110065,True,1,0,0.523809552192687988,0,True,False,False,,
84282009,76561198120578470,68,2,2139,2139,1443,1610217522,english,This is byfar the best game I have ever played in my life. Hands down. It's beautiful,1610103402,1610103402,True,1,0,0.523809552192687988,0,True,False,False,,
84213426,76561198087613027,28,9,1277,1277,864,1610188809,english,"!!!WARNING!!!WARNING!!!WARNING!!!WARNING!!! Remember in boss scenes to loot all non-boss characters first before looting the boss. Otherwise  the game will take control of your character  move you to a different scene  and you will loose all loot from unlooted bodies/chests/plants/objects on the ground. The game rewards you for searching for items everywhere  but steals your opportunities if you chat with a plot based NPC  loot a boss's body  or move forward to a quest destination. At least I don't have to worry about losing quest opportunities by not using all dialog options.

I am tired of games that find it ok to  take away your gear  take control of your character  leave you in the open to be attacked  forcefully move your character in a battle scene to be a open target  and otherwise work against you.

The character you play is slow  complains too much  is weak  cannot dodge attacks  rolls faster on the ground than she can run  her father is weak  the character is unrealistic  and the entire tribe claims to be about survival but is not. I don't believe in the philosophy of the tribe  am tired of the tribe ripping the player character a new hole  providing no support  showing no respect  and not even caring to live. The plot hole of the tribe surviving a full on tribal attack is apparently forced upon you as no one claimed to hide.

I love the mechanics  but must say one more thing. How can you not get annoyed with a NPC constantly yelling  ""I'm over here...over here...over here...come save me...someone come save me...I'm over here...I'm over here...come save me...over here....over here....over here...over here...over here...come save me...over here....over here....over here...over here...over here...come save me...over here....over here....over here...over here...over here...come save me...over here....over here....over here...over here...over here...come save me...over here....over here....over here...over here...over here...come save me...over here....over here....over here...over here...over here...come save me...over here....over here....over here...over here...over here..."" I find myself saving the game just so I can practice eliminating the annoying NPCs just to find they are invincible. The NPC yells and no creature/monster can see them. I stand on the same platform where the NPC was at  stand up  and creatures shoot at me. At the very least  can the NPC whisper or waive me down. The programmers treat the player as incompetent to play the game when they must give constant verbal notification of where the NPC is located. This has driven me angry at the game. If it was not for the great mechanics  I would have quit this story a long time ago.",1610018597,1610018694,True,2,0,0.523809552192687988,0,True,False,False,,
